dataHora,ordem,linha,latitude,longitude,velocidade
08-22-2017 11:42:11,B10067,328,"-22.788923","-43.161636",0
08-22-2017 11:42:33,A37682,,"-22.90148","-43.196239",16
08-22-2017 11:42:49,B32577,,"-22.81785","-43.393349",0
08-22-2017 11:43:02,C47868,862,"-22.952021","-43.34856",0
08-22-2017 11:43:03,D53714,819,"-22.88327","-43.495121",0
08-22-2017 11:43:17,D87777,2307,"-22.91857","-43.176819",0
08-22-2017 11:43:55,D86725,,"-22.893738","-43.532585",2.22
08-22-2017 11:45:13,A41258,538,"-22.874659","-43.241177",0
08-22-2017 11:45:29,C41301,315,"-22.857941","-43.244404",0
08-22-2017 11:46:16,A37524,,"-22.901751","-43.196331",0
08-22-2017 11:46:48,C47590,553,"-23.020981","-43.4828",0
08-22-2017 11:46:52,C47976,2114,"-22.905411","-43.191078",0
08-22-2017 11:47:11,B58077,,"-22.83691","-43.285969",0
08-22-2017 11:47:42,B32651,687,"-22.874491","-43.282879",66
08-22-2017 11:47:43,B32534,,"-22.815149","-43.382252",0
08-22-2017 11:47:51,A37533,538,"-22.901819","-43.196331",0
08-22-2017 11:48:14,D17064,,"-22.918249","-43.608631",0
08-22-2017 11:48:34,B32843,,"-22.81662","-43.394299",0
08-22-2017 11:48:57,D87380,,"-22.91814","-43.608059",0
08-22-2017 11:49:18,B32829,,"-22.81675","-43.394089",0
08-22-2017 11:49:29,C20042,600,"-22.958052","-43.346218",0
08-22-2017 11:49:40,D87712,,"-22.917191","-43.60841",0
08-22-2017 11:49:48,B27071,629,"-22.8846","-43.252949",44
08-22-2017 11:49:49,D87372,,"-22.918341","-43.607861",0
08-22-2017 11:49:54,D87864,2336,"-22.916059","-43.608231",0
08-22-2017 11:49:57,D87082,398,"-22.916691","-43.607288",0
08-22-2017 11:50:10,B32552,,"-22.816669","-43.394249",0
08-22-2017 11:50:13,D87344,,"-22.916719","-43.608379",0
08-22-2017 11:50:29,C47923,2114,"-22.952579","-43.349449",19
08-22-2017 11:50:35,B32828,,"-22.81657","-43.394341",0
08-22-2017 11:50:41,D87859,2339,"-22.88625","-43.556438",0
08-22-2017 11:50:52,B32601,,"-22.81761","-43.393608",0
08-22-2017 11:50:59,D87750,,"-22.917219","-43.60833",0
08-22-2017 11:51:01,D87438,,"-22.918619","-43.608521",0
08-22-2017 11:51:04,D13097,794,"-22.860649","-43.45499",0
08-22-2017 11:51:20,D87251,898,"-22.899549","-43.55439",0
08-22-2017 11:51:24,D86687,2803,"-22.893564","-43.53233",0
08-22-2017 11:51:34,D87884,2336,"-22.89975","-43.554489",0
08-22-2017 11:51:35,B19507,665,"-22.80603","-43.36322",0
08-22-2017 11:51:38,D87298,898,"-22.89962","-43.553638",0
08-22-2017 11:51:40,D17091,849,"-22.92243","-43.700508",0
08-22-2017 11:51:49,B42536,,"-22.87619","-43.329739",0
08-22-2017 11:52:04,C47980,2112,"-22.910669","-43.214581",48
08-22-2017 11:52:05,D87023,,"-22.920071","-43.608631",0
08-22-2017 11:52:10,D86739,2803,"-22.894489","-43.532227",0.19
08-22-2017 11:52:18,D87891,2336,"-22.899691","-43.55439",0
